,abbr,date,daily_records,tested,positive,deaths,population,multipliler,tested_pm,positive_pm,deaths_pm,daily_tests,daily_positive,daily_deaths,daily_tests_pm,daily_positive_pm,daily_deaths_pm,daily_tests_7day_mean,daily_positive_7day_mean,daily_deaths_7day_mean,daily_tests_pm_7day_mean,daily_positive_pm_7day_mean,daily_deaths_pm_7day_mean,daily_test_rk,daily_positive_rk,daily_deaths_rk,daily_test_pm_rk,daily_positive_pm_rk,daily_deaths_pm_rk
111,DC,2020-03-10,3,39.0,5.0,0.0,973764,1,40.05077205565209,5.134714366109242,0.0,21.0,4.0,0.0,21.565800337658818,4.107771492887394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
112,DE,2020-03-10,1,20.0,0.0,0.0,705749,1,28.33868698361599,0.0,0.0,2.0,0.0,0.0,2.8338686983615986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
113,FL,2020-03-10,2,397.0,20.0,2.0,21477737,0,18.484256511754474,0.9311968015997216,0.09311968015997216,124.0,2.0,0.0,5.773420169918273,0.09311968015997218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
114,GA,2020-03-10,1,0.0,17.0,0.0,10617423,0,0.0,1.6011418213251936,0.0,0.0,5.0,0.0,0.0,0.4709240650956452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
115,HI,2020-03-10,0,0.0,2.0,0.0,1415872,0,0.0,1.4125570673055192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
116,IA,2020-03-10,1,51.0,8.0,0.0,3155070,0,16.16445910867271,2.5356014288114053,0.0,14.0,5.0,0.0,4.43730250041996,1.5847508930071283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
117,ID,2020-03-10,1,51.0,0.0,0.0,1787065,0,28.538413543995322,0.0,0.0,10.0,0.0,0.0,5.5957673615677095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
118,IL,2020-03-10,1,326.0,19.0,0.0,12671821,0,25.72637350227722,1.4993898666971386,0.0,64.0,8.0,0.0,5.050576393085098,0.6313220491356374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
119,IN,2020-03-10,2,36.0,6.0,0.0,6732219,0,5.3474196249409,0.8912366041568166,0.0,36.0,5.0,0.0,5.3474196249409,0.7426971701306805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
120,KS,2020-03-10,0,0.0,0.0,0.0,2913314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
121,KY,2020-03-10,2,54.0,8.0,0.0,4467673,0,12.08682909425108,1.7906413472964562,0.0,33.0,4.0,0.0,7.386395557597882,0.8953206736482281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
122,LA,2020-03-10,1,8.0,3.0,0.0,4648794,0,1.720876425154567,0.6453286594329626,0.0,0.0,2.0,0.0,0.0,0.4302191062886417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
123,MA,2020-03-10,1,0.0,92.0,0.0,6892503,0,0.0,13.34783604736915,0.0,0.0,51.0,0.0,0.0,7.399343895824202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
124,MD,2020-03-10,1,95.0,6.0,0.0,6045680,0,15.713699699620225,0.9924441915549616,0.0,17.0,1.0,0.0,2.811925209405725,0.16540736525916022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
125,ME,2020-03-10,0,0.0,0.0,0.0,1344212,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
126,MI,2020-03-10,0,63.0,0.0,0.0,9986857,0,6.308290986844009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
127,MN,2020-03-10,1,135.0,3.0,0.0,5639632,0,23.937732107343173,0.5319496023854039,0.0,53.0,1.0,0.0,9.397776308808801,0.17731653412846798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
128,MO,2020-03-10,0,0.0,0.0,0.0,6137428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
129,MS,2020-03-10,1,14.0,0.0,0.0,2976149,0,4.704065555857587,0.0,0.0,14.0,0.0,0.0,4.704065555857587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
130,MT,2020-03-10,2,21.0,0.0,0.0,1068778,0,19.648608036467817,0.0,0.0,10.0,0.0,0.0,9.356480017365627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
131,NC,2020-03-10,1,0.0,7.0,0.0,10488084,0,0.0,0.6674240976712238,0.0,0.0,5.0,0.0,0.0,0.4767314983365884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
132,ND,2020-03-10,1,8.0,0.0,0.0,762062,1,10.497833509609455,0.0,0.0,3.0,0.0,0.0,3.9366875661035463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
133,NE,2020-03-10,1,66.0,3.0,0.0,1934408,0,34.11896559567578,1.5508620725307174,0.0,16.0,0.0,0.0,8.271264386830492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
134,NH,2020-03-10,1,68.0,5.0,0.0,1359711,0,50.01062725829239,3.677252004286205,0.0,12.0,1.0,0.0,8.82540481028689,0.7354504008572409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
135,NJ,2020-03-10,2,79.0,15.0,0.0,8882190,0,8.89420289365573,1.6887727013270375,0.0,20.0,5.0,0.0,2.251696935102716,0.562924233775679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
136,NM,2020-03-10,1,69.0,0.0,0.0,2096829,0,32.906832173725185,0.0,0.0,12.0,0.0,0.0,5.722927334560904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
137,NV,2020-03-10,0,0.0,0.0,0.0,3080156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
138,NY,2020-03-10,1,361.0,173.0,0.0,19453561,0,18.557013803282597,8.89297337387227,0.0,0.0,31.0,0.0,0.0,1.59353858144532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
139,OH,2020-03-10,1,32.0,3.0,0.0,3193694,0,10.01974516030653,0.9393511087787371,0.0,13.0,0.0,0.0,4.070521471374527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
140,OK,2020-03-10,1,28.0,2.0,0.0,11689100,0,2.3953939995380313,0.17109957139557366,0.0,19.0,1.0,0.0,1.6254459282579499,0.08554978569778683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
141,OR,2020-03-10,1,295.0,15.0,0.0,3956971,0,74.55197422472897,3.7907783504099473,0.0,64.0,1.0,0.0,16.173987628415773,0.25271855669399645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
142,PA,2020-03-10,2,0.0,12.0,0.0,4217737,0,0.0,2.8451276122716993,0.0,0.0,2.0,0.0,0.0,0.4741879353786165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
143,PR,2020-03-10,0,0.0,0.0,0.0,12801989,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
144,RI,2020-03-10,1,87.0,5.0,0.0,1059361,0,82.12497911476824,4.719826385906221,0.0,25.0,2.0,0.0,23.599131929531097,1.8879305543624887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
145,SC,2020-03-10,2,41.0,9.0,0.0,5148714,0,7.963153517557976,1.7480093087322388,0.0,41.0,9.0,0.0,7.963153517557976,1.7480093087322388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
146,SD,2020-03-10,1,20.0,5.0,0.0,884659,1,22.607581000136776,5.651895250034194,0.0,9.0,5.0,0.0,10.173411450061549,5.651895250034194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
147,TN,2020-03-10,2,0.0,7.0,0.0,6829174,0,0.0,1.0250141525168344,0.0,0.0,4.0,0.0,0.0,0.5857223728667624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
148,TX,2020-03-10,1,0.0,13.0,0.0,28995881,0,0.0,0.44833954174387736,0.0,0.0,1.0,0.0,0.0,0.034487657057221344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
149,UT,2020-03-10,1,0.0,2.0,0.0,3205958,0,0.0,0.6238384907101091,0.0,0.0,1.0,0.0,0.0,0.31191924535505455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
150,VA,2020-03-10,2,61.0,8.0,0.0,8535519,0,7.146607019444278,0.9372599369762987,0.0,11.0,5.0,0.0,1.2887324133424105,0.5857874606101867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
151,VT,2020-03-10,1,41.0,1.0,0.0,623989,1,65.70628648902465,1.602592353390845,0.0,6.0,0.0,0.0,9.615554120345074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
152,WA,2020-03-10,2,2442.0,267.0,24.0,7614893,0,320.68736881792034,35.062869563630116,3.1517186124611336,1131.0,105.0,3.0,148.52473961223092,13.788768929517463,0.3939648265576414,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
153,WI,2020-03-10,2,46.0,2.0,0.0,5822434,0,7.900475986503239,0.3434989559349234,0.0,2.0,1.0,0.0,0.3434989559349235,0.1717494779674617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
154,WV,2020-03-10,0,0.0,0.0,0.0,1792147,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
155,WY,2020-03-10,0,0.0,0.0,0.0,578759,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
156,AK,2020-03-11,0,47.0,0.0,0.0,731545,1,64.24758558940324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
157,AL,2020-03-11,1,10.0,0.0,0.0,4903185,0,2.0394906576031704,0.0,0.0,10.0,0.0,0.0,2.0394906576031704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
158,AR,2020-03-11,1,13.0,1.0,0.0,3017804,0,4.307768165195619,0.3313667819381245,0.0,1.0,1.0,0.0,0.3313667819381245,0.3313667819381245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
159,AZ,2020-03-11,1,100.0,9.0,0.0,7278717,0,13.73868499077516,1.2364816491697643,0.0,16.0,3.0,0.0,2.198189598524026,0.4121605497232548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
160,CA,2020-03-11,2,847.0,157.0,2.0,39512223,0,21.436404628512044,3.973453986630922,0.050617248237336585,332.0,24.0,1.0,8.402463207397874,0.6074069788480392,0.025308624118668292,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
161,CO,2020-03-11,2,298.0,28.0,0.0,5758736,0,51.74746680521559,4.862178089080659,0.0,0.0,12.0,0.0,0.0,2.083790609605997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
162,CT,2020-03-11,0,56.0,2.0,0.0,3565287,0,15.70701040337005,0.5609646572632161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
163,DC,2020-03-11,1,39.0,5.0,0.0,973764,1,40.05077205565209,5.134714366109242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
164,DE,2020-03-11,0,20.0,0.0,0.0,705749,1,28.33868698361599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
165,FL,2020-03-11,2,476.0,28.0,2.0,21477737,0,22.162483878073374,1.3036755222396104,0.09311968015997216,79.0,8.0,0.0,3.6782273663189002,0.37247872063988874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
166,GA,2020-03-11,2,22.0,22.0,0.0,10617423,0,2.0720658864208388,2.0720658864208388,0.0,22.0,5.0,0.0,2.0720658864208388,0.4709240650956452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
167,HI,2020-03-11,1,2.0,2.0,0.0,1415872,0,1.4125570673055192,1.4125570673055192,0.0,2.0,0.0,0.0,1.4125570673055192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
168,IA,2020-03-11,1,86.0,13.0,0.0,3155070,0,27.257715359722607,4.120352321818533,0.0,35.0,5.0,0.0,11.093256251049898,1.584750893007128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
169,ID,2020-03-11,1,67.0,0.0,0.0,1787065,0,37.49164132250366,0.0,0.0,16.0,0.0,0.0,8.953227778508339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
170,IL,2020-03-11,0,326.0,19.0,0.0,12671821,0,25.72637350227722,1.4993898666971386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
171,IN,2020-03-11,1,43.0,10.0,0.0,6732219,0,6.387195663123853,1.485394340261361,0.0,7.0,4.0,0.0,1.0397760381829526,0.5941577361045444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
172,KS,2020-03-11,1,39.0,1.0,0.0,2913314,0,13.386816525784726,0.34325170578935194,0.0,39.0,1.0,0.0,13.386816525784726,0.34325170578935194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
173,KY,2020-03-11,0,54.0,8.0,0.0,4467673,0,12.08682909425108,1.7906413472964562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
174,LA,2020-03-11,1,8.0,6.0,0.0,4648794,0,1.720876425154567,1.2906573188659252,0.0,0.0,3.0,0.0,0.0,0.6453286594329626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
175,MA,2020-03-11,1,92.0,92.0,0.0,6892503,0,13.34783604736915,13.34783604736915,0.0,92.0,0.0,0.0,13.34783604736915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
176,MD,2020-03-11,1,103.0,9.0,0.0,6045680,0,17.036958621693508,1.4886662873324423,0.0,8.0,3.0,0.0,1.3232589220732827,0.4962220957774808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
177,ME,2020-03-11,1,25.0,0.0,0.0,1344212,0,18.59825682258453,0.0,0.0,25.0,0.0,0.0,18.59825682258453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
178,MI,2020-03-11,1,77.0,2.0,0.0,9986857,0,7.7101334283649,0.20026320593155583,0.0,14.0,2.0,0.0,1.4018424415208912,0.20026320593155583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
179,MN,2020-03-11,1,222.0,5.0,0.0,5639632,0,39.364270576519885,0.8865826706423398,0.0,87.0,2.0,0.0,15.426538469176712,0.35463306825693586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
180,MO,2020-03-11,1,1.0,1.0,0.0,6137428,0,0.16293470163723306,0.16293470163723306,0.0,1.0,1.0,0.0,0.16293470163723306,0.16293470163723306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
181,MS,2020-03-11,2,32.0,0.0,0.0,2976149,0,10.752149841960197,0.0,0.0,18.0,0.0,0.0,6.04808428610261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
182,MT,2020-03-11,0,21.0,0.0,0.0,1068778,0,19.648608036467817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
183,NC,2020-03-11,1,7.0,7.0,0.0,10488084,0,0.6674240976712238,0.6674240976712238,0.0,7.0,0.0,0.0,0.6674240976712238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
184,ND,2020-03-11,1,13.0,0.0,0.0,762062,1,17.058979453115363,0.0,0.0,5.0,0.0,0.0,6.561145943505908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
185,NE,2020-03-11,1,68.0,5.0,0.0,1934408,0,35.1528736440296,2.584770120884529,0.0,2.0,2.0,0.0,1.0339080483538154,1.0339080483538114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
186,NH,2020-03-11,1,90.0,5.0,0.0,1359711,0,66.19053607715169,3.677252004286205,0.0,22.0,0.0,0.0,16.179908818859303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
187,NJ,2020-03-11,1,100.0,23.0,0.0,8882190,0,11.258484675513584,2.5894514753681244,0.0,21.0,8.0,0.0,2.364281781857853,0.9006787740410869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
188,NM,2020-03-11,2,90.0,3.0,0.0,2096829,0,42.92195500920676,1.4307318336402253,0.0,21.0,3.0,0.0,10.015122835481577,1.4307318336402253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
189,NV,2020-03-11,1,173.0,5.0,0.0,3080156,0,56.165986398091526,1.6232944045691193,0.0,173.0,5.0,0.0,56.165986398091526,1.6232944045691193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
190,NY,2020-03-11,0,361.0,173.0,0.0,19453561,0,18.557013803282597,8.89297337387227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
191,OH,2020-03-11,1,49.0,4.0,0.0,3193694,0,15.342734776719373,1.2524681450383162,0.0,17.0,1.0,0.0,5.322989616412844,0.3131170362595791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
192,OK,2020-03-11,0,28.0,2.0,0.0,11689100,0,2.3953939995380313,0.17109957139557366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
193,OR,2020-03-11,0,295.0,15.0,0.0,3956971,0,74.55197422472897,3.7907783504099473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
194,PA,2020-03-11,3,157.0,15.0,0.0,4217737,0,37.2237529272214,3.5564095153396242,0.0,157.0,3.0,0.0,37.2237529272214,0.7112819030679249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
195,PR,2020-03-11,0,0.0,0.0,0.0,12801989,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
196,RI,2020-03-11,0,87.0,5.0,0.0,1059361,0,82.12497911476824,4.719826385906221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
197,SC,2020-03-11,0,41.0,9.0,0.0,5148714,0,7.963153517557976,1.7480093087322388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
198,SD,2020-03-11,0,20.0,5.0,0.0,884659,1,22.607581000136776,5.651895250034194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
199,TN,2020-03-11,2,57.0,7.0,0.0,6829174,0,8.346543813351365,1.0250141525168344,0.0,57.0,0.0,0.0,8.346543813351365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
200,TX,2020-03-11,2,21.0,21.0,0.0,28995881,0,0.724240798201648,0.724240798201648,0.0,21.0,8.0,0.0,0.724240798201648,0.27590125645777064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
201,UT,2020-03-11,1,2.0,2.0,0.0,3205958,0,0.6238384907101091,0.6238384907101091,0.0,2.0,0.0,0.0,0.6238384907101091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
202,VA,2020-03-11,1,69.0,9.0,0.0,8535519,0,8.083866956420577,1.0544174290983361,0.0,8.0,1.0,0.0,0.9372599369762993,0.11715749212203741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
203,VT,2020-03-11,1,63.0,1.0,0.0,623989,1,100.96331826362324,1.602592353390845,0.0,22.0,0.0,0.0,35.25703177459859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
204,WA,2020-03-11,0,2442.0,267.0,24.0,7614893,0,320.68736881792034,35.062869563630116,3.1517186124611336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
205,WI,2020-03-11,0,46.0,2.0,0.0,5822434,0,7.900475986503239,0.3434989559349234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
206,WV,2020-03-11,0,0.0,0.0,0.0,1792147,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
207,WY,2020-03-11,0,0.0,0.0,0.0,578759,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
208,AK,2020-03-12,1,60.0,0.0,0.0,731545,1,82.01819436945095,0.0,0.0,13.0,0.0,0.0,17.77060878004771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
209,AL,2020-03-12,0,10.0,0.0,0.0,4903185,0,2.0394906576031704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
210,AR,2020-03-12,2,50.0,6.0,0.0,3017804,0,16.56833909690623,1.9882006916287474,0.0,37.0,5.0,0.0,12.26057093171061,1.6568339096906228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
211,AZ,2020-03-12,1,115.0,9.0,0.0,7278717,0,15.799487739391434,1.2364816491697643,0.0,15.0,0.0,0.0,2.0608027486162737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
212,CA,2020-03-12,3,888.0,198.0,4.0,39512223,0,22.474058217377443,5.011107575496322,0.10123449647467317,41.0,41.0,2.0,1.0376535888653997,1.0376535888653997,0.050617248237336585,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
213,CO,2020-03-12,2,439.0,49.0,0.0,5758736,0,76.23200646808606,8.508811655891154,0.0,141.0,21.0,0.0,24.484539662870468,3.646633566810495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
214,CT,2020-03-12,2,95.0,6.0,0.0,3565287,0,26.645821220002766,1.6828939717896483,0.0,39.0,4.0,0.0,10.938810816632715,1.1219293145264322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
215,DC,2020-03-12,1,39.0,10.0,0.0,973764,1,40.05077205565209,10.269428732218485,0.0,0.0,5.0,0.0,0.0,5.134714366109242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
216,DE,2020-03-12,3,44.0,4.0,0.0,705749,1,62.345111363955176,5.667737396723197,0.0,24.0,4.0,0.0,34.00642438033918,5.667737396723197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
217,FL,2020-03-12,3,483.0,35.0,2.0,21477737,0,22.488402758633278,1.6295944027995128,0.09311968015997216,7.0,7.0,0.0,0.3259188805599038,0.3259188805599025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
218,GA,2020-03-12,2,31.0,31.0,0.0,10617423,0,2.919729203593,2.919729203593,0.0,9.0,9.0,0.0,0.8476633171721613,0.8476633171721613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
219,HI,2020-03-12,0,2.0,2.0,0.0,1415872,0,1.4125570673055192,1.4125570673055192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
220,IA,2020-03-12,2,128.0,16.0,0.0,3155070,0,40.569622860982484,5.0712028576228105,0.0,42.0,3.0,0.0,13.311907501259878,0.9508505358042774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
221,ID,2020-03-12,1,93.0,0.0,0.0,1787065,0,52.040636462579705,0.0,0.0,26.0,0.0,0.0,14.548995140076045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
222,IL,2020-03-12,2,418.0,32.0,0.0,12671821,0,32.986577067337045,2.525288196542549,0.0,92.0,13.0,0.0,7.260203565059825,1.0258983298454105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
223,IN,2020-03-12,1,64.0,12.0,0.0,6732219,0,9.506523777672712,1.7824732083136332,0.0,21.0,2.0,0.0,3.1193281145488587,0.29707886805227224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
224,KS,2020-03-12,2,78.0,4.0,0.0,2913314,0,26.77363305156945,1.3730068231574077,0.0,39.0,3.0,0.0,13.386816525784726,1.029755117368056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
225,KY,2020-03-12,1,64.0,8.0,0.0,4467673,0,14.32513077837165,1.7906413472964562,0.0,10.0,0.0,0.0,2.23830168412057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
226,LA,2020-03-12,3,19.0,19.0,0.0,4648794,0,4.087081509742097,4.087081509742097,0.0,11.0,13.0,0.0,2.3662050845875298,2.796424190876172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
227,MA,2020-03-12,2,108.0,108.0,0.0,6892503,0,15.669198838215957,15.669198838215957,0.0,16.0,16.0,0.0,2.3213627908468073,2.3213627908468073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
